,gene,slope,intercept,slope_pval,intercept_pval,-log10(slope_pval),-log10(intercept_pval)
RP11-206L10.9,RP11-206L10.9,-0.6262134076294454,0.4104507068821878,0.006086428593209254,0.008373485334496273,2.215637468817817,2.077093735976103
AL669831.1,AL669831.1,0.0,0.0,,,,
FAM87B,FAM87B,-0.008290832537007006,0.012041769978433488,0.8773332768469587,0.7428740781088969,0.056835397739433295,0.12908479568371545
LINC00115,LINC00115,0.27827047833307195,-0.1281410967447502,0.19920348488266804,0.38548269423704007,0.7007030682613442,0.4139951142824464
FAM41C,FAM41C,0.08315514099818885,-0.058940754173365924,0.7429214645978222,0.7336505843232207,0.1290570937690543,0.13451073222478882
AL645608.2,AL645608.2,0.0,0.0,,,,
RP11-54O7.16,RP11-54O7.16,-0.06874459205219462,0.05429464845664099,0.016148316323182834,0.0057076269758219575,1.7918727519501505,2.243544418114484
RP11-54O7.1,RP11-54O7.1,-0.210624882827683,0.15742400970422543,0.13398896889793305,0.10160638423715171,0.8729309549483186,0.9930790031558626
RP11-54O7.2,RP11-54O7.2,-0.0018549793911987397,-0.0010025344724901748,0.9727538999835108,0.978444747602446,0.01199701933899966,0.009463693755467982
RP11-54O7.3,RP11-54O7.3,0.01041473285703065,-0.012401802243967919,0.948733695179397,0.9107713923181776,0.022855674763881794,0.04059061920037008
SAMD11,SAMD11,-1.194514366970588,0.7564024904356381,0.011149246168405529,0.01831869090282903,1.9527544954830147,1.737105565274693
AL645608.1,AL645608.1,0.009135300267947951,-0.006329945516659481,0.478650036285018,0.47243736881302034,0.3199819038282501,0.32565575790985585
NOC2L,NOC2L,0.4639547692452599,-0.18738894449456256,0.03489863904659549,0.20811281397059864,1.4571915090316032,0.6817011784842266
KLHL17,KLHL17,0.10239952825926181,-0.062121585534536165,0.6265651840136197,0.6656475082078676,0.20303374097498428,0.17675568939729464
PLEKHN1,PLEKHN1,0.05214939743717434,0.05298802207510492,0.8479089112642898,0.7754947176309455,0.07165080040848272,0.11042115608576634
C1orf170,C1orf170,0.05984617007263759,-0.05104803178287916,0.5024210003880345,0.40276403022353924,0.29893221608210524,0.3949493220632247
RP11-54O7.17,RP11-54O7.17,-0.0648257833500213,0.08595143059113766,0.7161223947220604,0.48087014692240004,0.14501274471774192,0.3179721836858194
HES4,HES4,-0.815977547507104,0.6285035589968484,0.0018032668974035527,0.00048249704271105255,2.7439399895886165,3.3165053441610324
RP11-54O7.11,RP11-54O7.11,0.025877516611319484,-0.016381272419031152,0.4630147903295926,0.4963945961305407,0.33440513585907905,0.30417295498044183
ISG15,ISG15,-1.239920076505277,0.8604711760451755,0.010748858910999854,0.009616344571912152,1.968637637605097,2.016989983465401
AGRN,AGRN,0.4606973616625696,-0.33388253227269316,0.07922613485153206,0.06293736602308998,1.101131531169177,1.2010914365987462
RP11-54O7.18,RP11-54O7.18,0.02707626913566657,-0.017406276392067033,0.23573520697033656,0.2642973252245961,0.6275755509033708,0.5779072320482984
RNF223,RNF223,0.11460771899677932,-0.04414388262657733,0.5094878349935648,0.7097083223032348,0.2928661811536095,0.14892010204294626
C1orf159,C1orf159,-0.011372016490731371,0.07386093437899698,0.9669656080737016,0.6939335264962613,0.014588972131504572,0.15868212962949704
RP11-465B22.5,RP11-465B22.5,-0.0049764997958658755,0.002956687021699643,0.7122102525545835,0.7483363332317436,0.14739177877208223,0.12590316839584675
RP11-465B22.8,RP11-465B22.8,0.09358726146078969,-0.012052450796401317,0.6893764313385949,0.9399109626189497,0.1615435684977894,0.026913284990448517
TTLL10-AS1,TTLL10-AS1,-0.0328361831015183,0.017034738881374162,0.3873594924403059,0.5111434126577024,0.4118857969608895,0.291457231787848
TTLL10,TTLL10,-0.1077359773003487,0.08862184997569064,0.3030192718078952,0.21562961920253537,0.5185297498024211,0.666291584057157
TNFRSF18,TNFRSF18,-0.45985788336399774,0.3287884768535374,0.09128204016480919,0.07744398706749954,1.0396146619463573,1.1110122962363356
TNFRSF4,TNFRSF4,0.56558587261348,-0.36225092692621785,0.019027801132239775,0.027592428218553684,1.7206113962274472,1.5592100785887735
SDF4,SDF4,0.313146896299973,-0.187881712771097,0.09332426323337169,0.1397410731587747,1.0300054300107568,0.8546759258509297
B3GALT6,B3GALT6,0.6068043316492516,-0.8375701261345674,0.027543288220504208,2.0346389300279616e-05,1.55998421328848,4.691512650128954
FAM132A,FAM132A,-0.6395617990660099,0.4517069000356932,0.003120844855899277,0.002290221090567469,2.505727820537351,2.6401225902458547
RP5-902P8.12,RP5-902P8.12,-0.09188555415954675,0.07512521191726809,0.1629454366671159,0.09586290758860132,0.787957797567915,1.0183494026910391
UBE2J2,UBE2J2,0.3770802641155218,-0.20705130935390084,0.0694827973839222,0.14308363161203239,1.158122705136495,0.8444100455355746
RP5-902P8.10,RP5-902P8.10,-0.031703639062053125,0.023631880758001628,0.541655405156729,0.5055837267342679,0.26627691868932124,0.29620691317355136
SCNN1D,SCNN1D,0.024378621854982116,-0.0038016513686585096,0.8226239503196137,0.9591852789286646,0.08479865035780744,0.0180974951814229
ACAP3,ACAP3,-0.23893442085119734,0.24654230395958243,0.42160231835040196,0.2260670921754447,0.37509700964556103,0.6457626518375755
PUSL1,PUSL1,0.41631519461517075,-0.2129927254842045,0.08421162578767133,0.1941056363834041,1.0746279480858858,0.711961853510813
CPSF3L,CPSF3L,0.2842831691719648,-0.08042129943604857,0.1803326854639575,0.5772465409844039,0.7439255498715053,0.23863866081162988
GLTPD1,GLTPD1,0.6314251037228513,-0.25194479777542367,0.004464072743727837,0.09118336620728713,2.3502687370224966,1.0400843790317913
TAS1R3,TAS1R3,0.00022300716822261368,0.004824493904298412,0.9968838758821903,0.9015812273284599,0.001355428449436718,0.04499513972208643
DVL1,DVL1,0.8458381003659613,-0.5431930213018437,0.0011699867477757149,0.0021918422547774156,2.9318190573995433,2.6591907049070507
MXRA8,MXRA8,0.16066446371696808,-0.0845126560529395,0.4350393531769259,0.5475102737905401,0.36147145547168336,0.26160772706560265
AURKAIP1,AURKAIP1,0.7065712998776998,-0.535292875593823,0.00026025610873315995,6.0051817799162765e-05,3.584599067934748,4.221473841746557
CCNL2,CCNL2,-0.2476783332814696,0.22626782690425784,0.27143572920758485,0.14261542276357692,0.5663329865348029,0.8458335063289337
RP4-758J18.2,RP4-758J18.2,-0.5523215242315099,0.409278770674464,0.026522189560563715,0.016409134534130104,1.5763906252590518,1.78491432430727
MRPL20,MRPL20,0.3623741401986721,-0.2630083278658189,0.018670204035239845,0.012661873902685026,1.7288509358862412,1.8975020158533065
RP4-758J18.13,RP4-758J18.13,-0.0687082596532245,0.0316425194790948,0.7253145859860147,0.8127318107118584,0.13947358884247987,0.09005274142072059
ANKRD65,ANKRD65,-0.06044624595380235,0.03181343046152174,0.686161218678593,0.755535575980695,0.16357383158710595,0.12174508117493608
RP4-758J18.7,RP4-758J18.7,0.0,0.0,,,,
TMEM88B,TMEM88B,0.0,0.0,,,,
RP4-758J18.10,RP4-758J18.10,-0.0010235589690323968,0.0011958905378978354,0.9877759352330056,0.9790965866090744,0.005341558578218279,0.009174463495872814
VWA1,VWA1,-0.2621384022114205,0.26388244187983817,0.3948669858805206,0.2112062715605036,0.40354917532721635,0.6752931900033751
ATAD3C,ATAD3C,0.014175225842367089,-0.05179531034908994,0.9391250935705303,0.6830999892495369,0.027276554880882417,0.1655157215000167
ATAD3B,ATAD3B,0.7890484020080102,-0.3214578552645217,0.012992172335969082,0.13355305254889147,1.8863182273221109,0.8743461810983273
ATAD3A,ATAD3A,0.4377783709899925,-0.005335616981778632,0.11707911476358472,0.9775185002336331,0.9315205699309665,0.009875014522018345
TMEM240,TMEM240,-0.0066540757218178335,0.0042503188038860665,0.5023456791387468,0.530472730171869,0.2989973289160865,0.275336936815011
SSU72,SSU72,0.3867415951952713,-0.3846111212854371,0.044749497216722126,0.0039638012362079615,1.3492118398392388,2.401888131225699
AL645728.1,AL645728.1,-0.18069230728858282,0.12181990127017142,0.31540538769717086,0.32178837103352664,0.5011308924048111,0.4924296547280568
C1orf233,C1orf233,0.00034012027005702467,0.09816335383826978,0.9988398323470693,0.5395340802494728,0.0005041469138021515,0.2679811174373785
RP11-345P4.9,RP11-345P4.9,-0.4501537258378815,0.31344908135226884,0.04682966517435735,0.04286370222288526,1.3294789473524244,1.3679103207992989
MIB2,MIB2,-0.2160559091020421,0.05566637703603891,0.4946246855000226,0.7964865818947515,0.30572421286571505,0.09882153619449163
MMP23B,MMP23B,-0.12668199443273387,0.12349271845032997,0.6013300736694953,0.456366322714421,0.2208870757119457,0.3406864115783903
CDK11B,CDK11B,0.01931592918576673,-0.07617746082917712,0.9389340129813839,0.6585159156135919,0.027364928293052405,0.181433724149988
RP11-345P4.10,RP11-345P4.10,-0.34558541179030833,0.21296892231395137,0.042655262950099256,0.06681477141648462,1.3700273764736213,1.1751275130411238
SLC35E2B,SLC35E2B,-0.0005241705445013511,0.008287375436172056,0.9984329440950521,0.9637479044190543,0.0006810975307947272,0.016036553273262144
RP11-345P4.7,RP11-345P4.7,-0.0053479795540588345,0.0013890516769322295,0.9111510539728245,0.9661606151389913,0.04040961812172842,0.014950670199148131
CDK11A,CDK11A,0.21800633470995665,-0.16822102173682824,0.36174807087336314,0.3033168047095216,0.44159377620419016,0.5181035277360229
SLC35E2,SLC35E2,0.0694043676581397,-0.06743549620197416,0.7120670022919292,0.5998131072322532,0.14747913928928494,0.22198404818562062
NADK,NADK,0.2580259588425336,-0.13651348018218554,0.19317159448669516,0.3125463430096107,0.7140567353980533,0.5050855782522607
GNB1,GNB1,0.8753880068548419,-0.6691142209515564,8.09012012832071e-06,8.606923382756176e-07,5.092045029601638,6.065152063026475
RP1-140A9.1,RP1-140A9.1,-0.24049602121161828,0.18662242802031057,0.07589023553565107,0.04439691191323289,1.1198140992795778,1.352647236770152
CALML6,CALML6,-0.015912342262769393,0.005194798039363856,0.7024526952599368,0.8551038484643962,0.15338291680267982,0.06798113898377316
TMEM52,TMEM52,-0.44599388161796855,0.2722668222775959,0.16100811923986275,0.20981368965653655,0.7931522230230517,0.6781661789244834
C1orf222,C1orf222,0.04329563031577059,-0.027537311362394637,0.6621132276152146,0.6841085648400512,0.179067735751196,0.16487497230094667
RP11-547D24.1,RP11-547D24.1,0.008783575642083756,-0.014249136764601034,0.8803941699731539,0.7209643331216664,0.05532284203517301,0.14208621976266855
GABRD,GABRD,0.13360091845674615,-0.07544490488149776,0.2178876719563659,0.3077109671307716,0.6617673413589958,0.5118570247811507
RP11-547D24.3,RP11-547D24.3,0.005065151051640113,-0.008436744978949313,0.9329607204745854,0.8375214896452405,0.030136640541003706,0.0770040407512829
PRKCZ,PRKCZ,0.23227908702725075,-0.15727981890341625,0.39145203627238956,0.3956594244099554,0.40732144346128757,0.40267848513553123
RP5-892K4.1,RP5-892K4.1,0.053566481090000374,-0.01684850296502095,0.5510136414122471,0.7835076507460795,0.25883764921222807,0.105956758403327
RP11-181G12.2,RP11-181G12.2,0.060876161963004834,-0.031049632660586322,0.5517742177871661,0.6566769987558803,0.2582385962351557,0.1826481953590368
C1orf86,C1orf86,0.16537167955151877,-0.3499399919289402,0.3148109335846454,0.002433267273637706,0.5019501927265037,2.613810184907722
AL590822.2,AL590822.2,-0.18041441652654455,0.12870170670371556,0.1965489523466924,0.17771146336364557,0.7065292667320275,0.7502845569161257
AL590822.1,AL590822.1,0.1053015566241163,-0.09147576656010392,0.5203094312789531,0.4140659350980823,0.283738301885466,0.38293049711768157
RP11-181G12.5,RP11-181G12.5,0.0,0.0,,,,
RP11-181G12.4,RP11-181G12.4,0.002081040359815918,-0.001371068102803023,0.9198103892659282,0.9226598051584967,0.036301689374525235,0.03495839862376021
SKI,SKI,0.05158991176843713,-0.013239360387757668,0.8444820220873949,0.9412550381857429,0.07340959155341999,0.02629268616929242
MORN1,MORN1,0.1282741843750467,-0.05160892649046234,0.5721691024294675,0.7392326910856266,0.2424755981327983,0.13121883555937675
AL589739.1,AL589739.1,0.0,0.0,,,,
RER1,RER1,0.6129832523457062,-0.35180493646580124,0.0006465894677807331,0.0037739117721807378,3.1893713738382314,2.4232082571395415
PEX10,PEX10,-0.03375831625328432,0.09589277714799598,0.875259819592493,0.5144974791473416,0.05786300815971723,0.2886167487831445
PLCH2,PLCH2,0.11279567899392556,-0.09239117313178538,0.37341771511772115,0.286436411427562,0.4278050827571169,0.5429717758999929
RP3-395M20.2,RP3-395M20.2,0.035764037643603946,-0.024412803646710324,0.2244761854514874,0.2248700741781019,0.6488297262669164,0.6480683368457226
RP3-395M20.3,RP3-395M20.3,-0.019177585390162812,0.014137697547075364,0.08573336489800533,0.06412254140094063,1.0668501305721396,1.1929892733651095
PANK4,PANK4,0.19102359860799473,-0.1263826992786688,0.39233617351402517,0.4073968207873758,0.40634164794163796,0.3899823644371969
HES5,HES5,-0.023959220838665304,0.027758704783326663,0.6682565053194387,0.4678809176714459,0.17505680479651495,0.32986466696637645
RP3-395M20.12,RP3-395M20.12,-0.19290633209922955,-0.015156198711986368,0.5071613074420677,0.9391147022035133,0.29485388723474626,0.02728136035179737
TNFRSF14,TNFRSF14,-1.0008859883817345,0.5898798225751922,0.0001172972718706662,0.0007743568364143909,3.9307120886968647,3.111058863124112
RP3-395M20.7,RP3-395M20.7,-0.0034010465312689533,0.0030905228911737733,0.6491581669661148,0.5453229430041968,0.18764947473790566,0.26334623015012487
RP3-395M20.9,RP3-395M20.9,0.029315130826478353,-0.03067698975065812,0.5489463377720522,0.35935605718106967,0.26047010791520353,0.4444750304283713
FAM213B,FAM213B,0.3913625143780677,-0.14020971397397033,0.1925067293736798,0.4926495218688397,0.7155540844475615,0.3074619343698902
MMEL1,MMEL1,-0.09306106194065814,0.04033553737335463,0.5323309756663127,0.6917646487655922,0.2738182620452584,0.1600416354964379
RP13-436F16.1,RP13-436F16.1,0.0,0.0,,,,
TTC34,TTC34,0.31486438519139726,-0.19856908834901826,0.015358047065766791,0.02486105493144688,1.8136640058204012,1.604480446845394
RP11-740P5.2,RP11-740P5.2,0.0,0.0,,,,
RP11-740P5.3,RP11-740P5.3,0.0,0.0,,,,
ACTRT2,ACTRT2,0.0,0.0,,,,
LINC00982,LINC00982,0.1803426849117981,-0.1335286618937248,0.17328622743179384,0.14041384010373054,0.7612359530856347,0.8525900832002059
PRDM16,PRDM16,0.07664589627869024,-0.05769319659185378,0.5840773241567463,0.5464895590001937,0.23352965420331429,0.2624181310828383
RP1-163G9.2,RP1-163G9.2,-0.005554609023484109,0.0022968101080968056,0.6282932101514382,0.7694031973491602,0.20183763359887344,0.11384601326157691
RP11-22L13.1,RP11-22L13.1,0.0656860053788835,-0.03890408004197364,0.26262022585890404,0.3309946626317759,0.5806718295007157,0.48017900927037366
ARHGEF16,ARHGEF16,0.06879164751450534,-0.019949470485284858,0.8089272349976183,0.918234239770197,0.09209054249190714,0.037046516987107
RP11-168F9.2,RP11-168F9.2,-0.04340354431996863,0.030652312718583395,0.18036149392847856,0.16628368314384426,0.7438561761032827,0.779150364540297
MEGF6,MEGF6,0.14275455779850948,-0.07436939675183912,0.4817010967588983,0.591367719967349,0.3172223648630722,0.2281423852929352
RP11-46F15.2,RP11-46F15.2,-0.18200563471836834,0.13091575037762393,0.007978564444483117,0.005327547777767866,2.098075242724964,2.273472646817346
TPRG1L,TPRG1L,0.3701232875015915,-0.25418782575991383,0.16457143547644884,0.16240276005190354,0.7836455427051149,0.7894065941519518
WRAP73,WRAP73,0.11553361633221623,-0.01754852935165932,0.6313182212809421,0.914977008836628,0.19975167576441577,0.03858981856834145
TP73,TP73,0.10818931795003756,-0.01686782761857403,0.7108347969529207,0.9325473532064099,0.1482313206602809,0.030329106206565794
RP5-1092A11.5,RP5-1092A11.5,-0.0019141076660766096,0.007582305088233855,0.9554764747911395,0.7462321053328766,0.019780001433845062,0.12712607013174365
RP5-1092A11.2,RP5-1092A11.2,0.0021964056576090096,-0.0020319249306559738,0.6707836198213404,0.5650795366005257,0.17341755117635976,0.24789041965730813
TP73-AS1,TP73-AS1,-0.4410457145584766,0.2996649841262082,0.06226624005290875,0.0636845436660677,1.205747358360422,1.1959659587957399
CCDC27,CCDC27,0.0,0.0,,,,
SMIM1,SMIM1,-0.24891212676397906,-0.0008181254699790724,0.3156109566495534,0.9961354002268343,0.5008479283718553,0.0016816258587025019
LRRC47,LRRC47,-0.19070509777183922,0.19542170690022032,0.4330417444613701,0.24077891429745948,0.3634702364055852,0.6183815481667829
RP1-286D6.5,RP1-286D6.5,-0.09138449957484229,0.05761805619933716,0.029977496305250394,0.04470345409036875,1.5232046418753227,1.3496589190507924
CEP104,CEP104,-0.02357088253377873,0.12645604220815304,0.9197341853664176,0.42967769701485137,0.03633767103382534,0.3668571883564961
DFFB,DFFB,0.046062214220899136,0.011454408444049338,0.8617836243768655,0.9494664880656629,0.06460176263838471,0.022520359315593447
C1orf174,C1orf174,0.30420446399542556,-0.13944301847288962,0.26047960449829777,0.4492415048583991,0.5842262762055782,0.347520126635245
LINC01134,LINC01134,0.04923194238465395,-0.06030512523732721,0.7941769701878533,0.6401194838484461,0.10008271090768082,0.1937389536211339
RP13-614K11.1,RP13-614K11.1,0.008878521578515106,-0.008909536089391901,0.7461932264813919,0.6346305227808935,0.12714869755611988,0.1974790441855967
RP13-614K11.2,RP13-614K11.2,0.009813068792518365,-0.009902600287807442,0.8726113757647646,0.8128014320188431,0.05917912964892173,0.09001553990595604
RP5-1166F10.1,RP5-1166F10.1,0.2807676453683845,-0.17633457031186853,0.0009985566738889946,0.0023573407501422993,3.000627281360354,2.6275776363087604
RP1-37J18.1,RP1-37J18.1,0.0,0.0,,,,
RP1-37J18.2,RP1-37J18.2,0.0,0.0,,,,
AJAP1,AJAP1,0.5201230063753016,-0.3421535706566957,0.009692374919281242,0.012616668020465835,2.013569794882678,1.899055324282714
RP11-542C10.1,RP11-542C10.1,0.0,0.0,,,,
RP1-58B11.1,RP1-58B11.1,0.0,0.0,,,,
RP11-154H17.1,RP11-154H17.1,0.0,0.0,,,,
NPHP4,NPHP4,-0.14326950411415657,0.18129241216949013,0.5369756844915861,0.25423063444259564,0.2700453797198447,0.5947721187396655
KCNAB2,KCNAB2,-0.22592716707241245,0.07491751794444901,0.4029337976028502,0.6842587714814685,0.3947663029843922,0.16477962668132654
AL035406.1,AL035406.1,0.0,0.0,,,,
CHD5,CHD5,0.11216792009498244,-0.07718607376683982,0.5454757724811259,0.5425833691698314,0.26322453400583257,0.26553352201648395
RPL22,RPL22,-0.09488942196932129,-0.12288113058606095,0.502705977251053,0.2056149740753333,0.2986859509133282,0.6869452606812159
RP1-120G22.11,RP1-120G22.11,0.26923730414585983,-0.16918175318113704,0.10807388682200485,0.13891290463882902,0.9662792290725938,0.857257407587735
RNF207,RNF207,-0.2432650865219088,0.2735936518896847,0.3200386776631332,0.10348930043726275,0.49479753267816856,0.9851045487699349
ICMT,ICMT,0.3405514494194736,-0.1926168348478406,0.16940511256956753,0.2543801501391077,0.7710734869967732,0.5945167806863169
LINC00337,LINC00337,0.35777000615083177,-0.2943405379802877,0.08386200403758544,0.03818180589106445,1.0764347635391096,1.4181435345600417
HES3,HES3,0.0,0.0,,,,
GPR153,GPR153,1.1482303404965748,-0.9211857583567118,0.0005417340341198137,6.140999376450318e-05,3.2662138792621174,4.211760946715568
ACOT7,ACOT7,1.5053806353469938,-1.045795203447907,1.3769531702982326e-07,9.159858376088413e-08,6.861080829697256,7.038111241065642
RP1-202O8.3,RP1-202O8.3,-0.4364044449306122,0.2940321196276458,0.03428417150322974,0.036770816766344826,1.4649063410483392,1.4344967233218642
HES2,HES2,0.12166588505840653,-0.2265667080620848,0.7032365538200551,0.3005369474610372,0.1528985629773085,0.5221021290120881
ESPN,ESPN,-0.41346174917830275,0.26489266536839373,0.10921054673306604,0.13269975665821432,0.9617354187119056,0.8771298735341451
RP1-202O8.2,RP1-202O8.2,0.0,0.0,,,,
TNFRSF25,TNFRSF25,0.10682614589975958,-0.11209424805773588,0.6743194405397253,0.5189738968029016,0.17113431949075927,0.2848544856188917
PLEKHG5,PLEKHG5,0.2324092202255889,-0.2217784986427993,0.4076276731066526,0.24841308099979925,0.38973634019662806,0.6048255387029774
NOL9,NOL9,-0.41926279773622277,0.3974313588759669,0.10733519173859135,0.02659128267183438,0.9692578635689096,1.575260713294071
TAS1R1,TAS1R1,-0.005159267628309899,0.005745549798009708,0.8383843018905859,0.7395937746988287,0.0765568621186044,0.13100675303656015
ZBTB48,ZBTB48,-0.07451254010806767,0.15158307337211605,0.8193139059956628,0.4969562800730791,0.08654967391403309,0.30368181681635625
KLHL21,KLHL21,0.300465094848473,-0.13817536411042297,0.33181055856314134,0.5128995703951823,0.47910979838172985,0.2899676646992686
PHF13,PHF13,0.5260119588993175,-0.3155345757293385,0.048713510390320874,0.08263793420925339,1.31235057319535,1.0828205478864947
THAP3,THAP3,0.309566829029397,-0.2166216223858062,0.2931344545908452,0.2816720452496623,0.5329331322294062,0.5502562527524085
DNAJC11,DNAJC11,0.20955347033746227,-0.06282302782237201,0.3916106426632452,0.7064333892317842,0.40714551404174537,0.15092878222716422
RP11-242F24.1,RP11-242F24.1,-0.014380034920352818,0.003278183163693796,0.8149171451940822,0.9377306635629582,0.08888654489709182,0.027921882436624995
RP11-312B8.1,RP11-312B8.1,-0.11621865728157339,0.05934612419654356,0.2398871880185647,0.3787734742783624,0.6199929463690749,0.42162044249321373
CAMTA1,CAMTA1,0.12725806772201054,-0.14926665409134787,0.4810574531845434,0.22783077753970418,0.3178030522936152,0.6423876076810552
RP11-334N17.1,RP11-334N17.1,0.0,0.0,,,,
RP3-453P22.2,RP3-453P22.2,0.0,0.0,,,,
RP4-549F15.1,RP4-549F15.1,0.002002432282164545,-0.0009245377832040076,0.6171624794804041,0.7353874964994372,0.20960048482848775,0.13348375854039873
RP11-338N10.1,RP11-338N10.1,0.004400486861974867,-0.0024242275432578733,0.38902505187265024,0.48695005904062394,0.4100224307058293,0.3125155771739528
RP11-338N10.2,RP11-338N10.2,-0.024837985044836395,0.011067032013990577,0.542276576356244,0.6908527228263094,0.26577915451518547,0.16061452640451154
RP11-338N10.3,RP11-338N10.3,0.02466489283423019,-0.015160155714088243,0.47113838974268274,0.5166420793831019,0.3268515067273149,0.2868102243732329
VAMP3,VAMP3,0.06671937602300365,-0.07473889754775673,0.7046304983297975,0.5345541956904141,0.1520385632982779,0.27200825734742473
PER3,PER3,0.00755784794018749,0.14497332741094646,0.9822825242702455,0.5334603024822335,0.0077635823917018825,0.272897893117429
RP3-467L1.4,RP3-467L1.4,0.04334156490782087,-0.029626165012916282,0.3789195415438079,0.37867139480190626,0.4214529968210725,0.4217375006592099
UTS2,UTS2,0.24281266625945397,-0.1909387072945423,0.20803261048189733,0.14797127196177423,0.6818685811802888,0.8298225929802024
TNFRSF9,TNFRSF9,-0.16864295150054362,0.1604776839587968,0.3387877239478235,0.1839509082435973,0.47007233481804644,0.7352980635316377
PARK7,PARK7,0.5193299181066547,-0.29292628486509836,0.00014138951107759828,0.0014361742876175653,3.84958280730066,2.842792852880934
ERRFI1,ERRFI1,1.739752165759962,-1.0719782171798315,0.00048795053953807276,0.0015384793723651846,3.3116241974528573,2.8129083223141707
RP11-431K24.1,RP11-431K24.1,0.46553089202956666,-0.4193203789984685,0.02245765354720497,0.002941448743489531,1.6486356222836471,2.531438715052706
RP11-431K24.3,RP11-431K24.3,-0.017867832539732207,0.015185333017413784,0.7668034724923759,0.7122380906760042,0.11531592907401857,0.14737480386024557
RP11-431K24.4,RP11-431K24.4,-0.0071156484043098595,0.0016295229472134635,0.6715386128574046,0.8869142289067568,0.17292901074093836,0.052118377590611595
SLC45A1,SLC45A1,-0.02377236609318716,0.005137562449388074,0.8540983546769028,0.9536082150837231,0.0684921147513784,0.020630016255095526
RERE,RERE,0.0840383987978563,-0.18498505156747466,0.7390755855456488,0.28480846059812476,0.1313111438693879,0.545447113572743
RP5-1115A15.1,RP5-1115A15.1,0.004455933423541522,-0.011755055310354921,0.9328368682864114,0.7449399704694921,0.030194297729863446,0.12787872261310645
RP4-633I8.4,RP4-633I8.4,-0.020963074306920577,0.011785033892686349,0.2675089302368612,0.3609381812789946,0.5726617153703986,0.44256717435029524
ENO1,ENO1,0.7999859059087078,-0.42171249214829815,0.0005016682996125996,0.006397847690382768,3.2995833411454405,2.1939661031099393
ENO1-AS1,ENO1-AS1,-0.020236886844147095,-0.008659458777900461,0.922836369995917,0.9516232887924043,0.03487529779065516,0.02153493814562724
CA6,CA6,-0.05492103884630842,0.035164518303161835,0.34237970252007843,0.373390773586153,0.46549198974493106,0.42783641758706625
SLC2A7,SLC2A7,-0.01366852636993281,0.009911809204038191,0.11565552798813827,0.09526807037876503,0.9368336044206541,1.0210526311752015
SLC2A5,SLC2A5,-0.031789793206617636,0.03508601050270792,0.7336198217405157,0.5827017202358276,0.13452894293750361,0.23455369979585525
